severe,number_of_vehicles,number_of_casualties,speed_limit,road_type,urban_or_rural_area,junction_detail,day_of_week,hour,weather_conditions,road_surface_conditions,light_conditions,has_carriageway_hazard,has_vulnerable_vehicle,has_skidding_or_overturning,has_pedestrian_casualty,has_vulnerable_road_user
0,2,1,30,3,1,16,7,11,1,1,1,0,0,0,0,0
0,3,1,30,6,1,13,6,11,1,1,1,0,0,1,0,0
1,1,1,30,6,1,0,4,13,1,1,1,0,0,0,1,1
0,2,1,30,6,1,16,4,18,2,2,4,0,1,0,0,1
0,2,1,30,3,1,16,7,9,1,1,1,0,0,0,0,0
0,2,1,30,3,1,13,4,18,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,3,12,1,1,1,0,1,0,0,1
1,2,1,30,6,2,0,5,11,1,1,1,0,1,0,0,1
0,1,1,60,6,2,0,6,7,8,4,1,0,0,1,0,0
1,2,1,30,6,1,0,2,17,-99,1,4,0,0,0,0,0
0,2,1,30,3,1,0,6,11,1,1,1,0,0,0,0,0
0,2,1,30,6,1,0,2,11,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,3,7,1,1,1,0,1,1,0,1
0,1,1,30,6,1,13,6,6,1,1,4,0,0,0,1,1
0,2,1,30,6,1,0,6,15,2,2,1,0,0,1,0,0
1,1,1,40,6,2,0,7,6,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,3,16,1,1,1,0,0,0,0,0
1,1,1,20,6,1,0,2,17,1,1,1,0,0,0,1,1
0,2,2,30,6,1,16,5,16,1,2,1,0,0,0,0,0
0,2,1,30,3,1,18,6,7,8,1,1,0,1,0,0,1
0,2,1,30,6,1,13,5,17,1,1,1,0,0,0,0,0
0,3,2,30,6,1,0,2,20,1,1,4,0,0,0,0,0
0,2,1,30,6,1,0,2,19,1,1,1,0,0,0,0,0
0,1,1,30,6,2,13,3,15,1,1,1,0,0,0,1,1
1,2,2,30,6,2,0,3,15,1,1,1,0,0,0,0,0
0,2,1,20,6,1,13,6,12,1,2,1,0,1,0,0,1
0,2,1,30,1,1,0,3,20,1,1,4,-99,1,1,0,1
0,1,1,30,6,1,13,7,1,1,1,4,0,0,0,0,0
0,1,1,40,3,1,19,7,1,2,1,4,0,1,0,0,1
0,1,1,30,6,1,0,6,16,7,2,4,0,0,1,0,0
0,2,1,20,2,1,-99,3,18,1,2,4,0,1,1,0,1
1,1,2,30,3,1,-99,1,11,-99,1,1,0,0,0,1,1
0,2,2,30,6,2,16,3,11,1,1,1,0,0,0,0,0
1,1,1,20,6,1,0,1,22,2,1,4,0,1,0,0,1
1,1,1,20,3,1,0,5,23,1,1,4,0,1,1,0,1
1,2,1,30,6,2,16,7,16,1,1,1,0,1,0,0,1
0,2,1,20,2,1,0,4,6,8,1,1,0,1,1,0,1
1,1,1,20,6,1,18,4,16,1,1,1,0,0,0,1,1
0,2,1,30,6,1,13,4,16,-99,-99,1,-99,1,1,0,1
0,1,1,30,3,1,13,6,17,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,3,14,1,1,1,0,1,0,0,1
0,4,2,60,6,2,18,4,16,1,1,1,0,0,1,0,0
0,2,2,30,6,1,16,1,20,1,1,4,0,1,0,0,1
0,1,1,20,6,2,0,7,23,1,1,6,0,0,0,1,1
1,3,3,60,6,2,0,4,12,1,1,1,0,0,0,0,0
0,4,1,60,6,2,0,4,11,1,1,1,1,0,0,0,0
0,1,1,60,6,2,13,6,23,1,1,6,0,0,0,0,0
1,1,1,70,3,2,0,5,5,1,2,6,0,0,0,0,0
0,2,1,60,6,2,13,1,11,1,1,1,0,0,0,0,0
1,1,2,60,6,2,0,1,3,2,2,6,0,0,1,0,0
1,1,1,60,6,2,0,2,11,1,2,1,0,0,1,0,0
1,1,1,20,6,1,0,6,15,2,2,1,0,0,0,1,1
0,2,1,30,6,1,0,3,13,1,1,1,0,0,0,0,0
1,2,3,60,6,2,13,1,11,1,1,1,0,0,1,0,0
0,1,1,20,6,1,13,4,17,5,2,5,0,0,0,1,1
0,1,1,20,6,1,18,1,18,1,1,1,0,0,0,1,1
0,3,1,60,6,2,0,2,17,1,1,6,0,0,1,0,0
0,2,1,40,6,2,0,1,15,8,1,1,0,1,0,0,1
0,3,2,20,6,1,13,5,13,1,1,1,0,0,0,0,0
1,1,1,40,1,2,-99,7,18,1,1,1,0,1,0,0,1
1,1,1,20,6,1,0,3,11,1,1,1,0,0,0,0,0
0,3,1,50,3,2,0,6,15,1,1,1,0,0,0,0,0
0,2,1,20,6,1,18,3,8,8,1,1,0,0,0,0,0
0,2,1,30,6,2,13,5,8,1,1,1,0,0,0,0,0
0,2,2,20,6,1,0,1,11,2,2,1,0,0,0,0,0
1,2,2,60,6,2,0,3,9,1,2,1,0,0,0,0,0
0,2,1,50,6,2,13,5,20,1,1,1,0,0,1,0,0
0,2,3,60,6,2,0,4,18,1,2,1,0,0,0,0,0
0,1,1,70,3,2,0,1,19,1,2,1,0,0,0,0,0
0,2,1,30,6,1,13,6,9,1,1,1,0,0,0,0,0
0,3,2,70,3,2,0,6,17,1,1,6,0,0,0,0,0
0,1,1,30,6,2,0,2,17,1,1,1,0,0,0,1,1
0,2,1,30,6,1,-99,1,20,1,1,4,0,0,0,0,0
0,1,1,30,6,1,19,6,17,2,2,4,0,0,1,1,1
1,2,1,30,6,1,13,4,8,1,1,1,0,1,0,0,1
0,1,1,20,6,1,16,2,14,1,1,1,0,0,0,1,1
0,1,1,30,6,1,0,2,11,1,1,1,0,0,0,1,1
0,1,1,30,6,2,0,6,18,1,2,4,1,0,0,1,1
0,4,3,70,3,2,0,1,19,5,2,6,0,1,0,0,1
0,2,1,30,6,1,0,2,8,1,4,1,0,1,0,0,1
0,2,1,30,6,2,0,7,10,5,2,1,0,1,1,0,1
1,2,1,30,6,1,16,7,16,1,1,1,0,0,0,0,0
0,2,1,30,3,1,13,5,17,1,1,1,0,0,0,0,0
0,3,2,30,6,1,13,7,23,1,1,4,0,0,0,0,0
0,2,1,30,3,1,18,6,16,1,1,1,0,1,0,0,1
1,1,1,30,6,1,13,1,19,1,2,4,0,0,0,1,1
0,2,1,30,6,1,13,6,18,1,1,4,0,0,0,0,0
0,2,2,30,6,1,13,4,18,2,2,4,0,0,0,0,0
0,1,1,60,6,2,13,1,14,1,1,1,0,0,0,0,0
0,2,1,30,3,1,16,2,14,1,2,1,1,0,0,0,0
0,2,3,60,6,1,0,5,20,1,2,6,0,0,0,0,0
0,2,1,30,6,2,13,3,22,1,1,-99,0,1,0,0,0
0,2,1,50,6,2,0,5,14,1,1,1,0,0,0,0,0
0,2,1,30,1,1,0,5,14,2,2,1,0,0,0,0,0
0,5,3,60,6,2,13,4,14,1,1,1,0,1,0,0,1
0,2,1,70,3,2,0,4,17,1,1,1,0,0,1,0,0
0,2,1,60,6,2,0,5,18,1,1,1,0,0,0,0,0
0,1,1,20,6,1,13,7,4,1,1,4,0,0,0,1,1
0,1,1,30,6,2,13,7,19,1,2,4,0,1,0,0,1
0,2,1,30,6,1,13,5,17,1,2,4,0,1,0,0,1
1,2,1,40,3,1,19,3,17,1,1,1,0,1,0,0,1
0,2,1,50,3,2,16,7,15,1,1,1,0,0,0,0,0
0,2,3,70,3,2,0,5,15,1,1,1,-99,0,0,0,0
1,2,1,30,6,2,13,2,8,4,2,1,0,0,0,0,0
1,2,1,30,6,1,0,1,6,1,1,4,0,0,0,0,0
0,2,1,70,3,2,13,3,9,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,5,16,1,1,1,0,1,0,0,1
0,2,2,30,6,1,16,1,12,1,1,1,0,0,0,0,0
0,2,1,30,3,1,13,6,10,1,1,1,0,0,0,0,0
1,2,3,30,6,1,0,6,6,2,2,4,0,0,1,0,0
0,2,1,30,6,2,0,2,9,1,1,1,0,1,0,0,1
0,2,2,30,6,2,0,6,15,2,2,1,0,0,0,0,0
1,1,1,30,6,1,0,2,16,1,1,1,0,0,0,1,1
0,1,1,30,3,1,13,3,21,-99,-99,-99,0,0,0,1,1
0,1,1,30,6,1,16,4,17,2,2,4,0,0,0,1,1
0,2,1,30,6,1,0,4,14,1,1,1,0,1,0,0,1
0,2,1,50,1,1,-99,4,20,1,1,4,0,1,0,0,1
0,2,2,30,6,2,13,7,10,1,1,1,0,0,0,0,0
1,1,1,30,2,1,0,6,14,8,1,1,0,0,0,1,1
0,2,1,40,6,2,16,3,12,2,2,1,0,0,0,0,0
0,2,1,60,6,2,0,4,16,1,1,1,0,0,0,0,0
0,1,2,30,6,1,0,2,16,1,1,1,0,0,0,1,1
1,2,2,30,6,1,19,7,21,1,1,1,0,0,0,1,1
0,2,1,30,3,1,13,3,15,1,1,1,0,0,0,0,0
1,1,1,30,6,1,0,6,19,1,1,1,0,0,0,1,1
1,2,1,30,6,1,13,6,14,1,1,1,0,1,0,0,1
0,2,2,20,6,1,0,4,18,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,2,14,1,1,1,0,1,0,0,1
0,2,1,30,6,1,16,3,18,1,1,4,0,1,0,0,1
0,2,1,40,3,1,16,5,22,1,1,4,0,0,1,0,0
0,1,1,30,6,2,0,7,12,1,1,1,0,0,0,1,1
1,2,1,20,6,1,13,1,10,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,6,23,1,1,4,0,0,0,0,0
1,1,1,30,6,1,0,7,17,1,1,1,0,0,0,1,1
0,1,1,30,6,1,0,2,8,1,1,1,0,0,0,1,1
0,1,1,20,6,1,13,7,13,1,1,1,0,0,0,0,0
1,2,3,30,6,1,13,2,14,1,1,1,0,1,0,0,1
1,2,1,30,6,2,0,1,12,1,1,1,0,1,0,0,1
0,2,1,30,6,1,13,4,16,1,1,6,0,0,0,0,0
0,2,1,60,6,2,0,5,19,1,1,1,0,1,0,0,1
0,2,1,30,6,2,13,6,7,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,6,15,1,1,1,0,1,0,0,1
0,2,2,30,6,1,0,3,8,2,2,1,0,0,0,0,0
1,2,1,20,6,1,13,3,19,1,1,1,0,1,1,0,1
0,2,1,30,1,1,-99,4,16,1,2,1,0,1,0,0,1
0,2,1,40,3,1,0,4,15,1,1,1,0,0,0,0,0
0,2,2,30,6,1,13,6,0,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,3,8,2,2,1,0,0,0,1,1
1,2,2,50,7,2,0,6,2,1,1,4,1,0,1,0,0
0,5,1,30,6,1,0,5,4,1,1,4,0,0,1,0,0
0,2,1,30,3,1,17,5,19,2,2,1,0,0,0,0,0
0,2,2,30,1,1,-99,2,7,1,2,1,0,0,0,0,0
0,1,1,20,6,1,0,6,13,1,1,1,0,0,0,1,1
1,3,4,30,6,1,19,6,17,1,1,4,0,0,0,0,0
0,1,1,30,2,1,13,7,19,1,1,1,0,0,0,1,1
0,1,1,20,6,2,13,6,18,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,3,18,1,1,1,0,0,0,0,0
0,2,1,30,6,2,0,7,14,1,1,1,0,1,1,0,1
0,1,1,30,6,1,0,5,3,2,2,1,0,1,1,0,1
0,1,2,30,6,1,0,4,15,1,1,1,0,0,0,0,0
0,2,1,30,7,1,16,6,9,2,2,1,0,0,1,0,0
0,2,1,30,6,1,13,5,14,1,1,1,0,0,0,0,0
0,2,1,30,6,1,0,1,10,1,1,1,1,1,0,0,1
0,2,2,40,6,2,0,2,17,1,1,4,0,0,0,0,0
0,2,1,20,-99,1,-99,2,11,-99,-99,1,-99,1,1,0,1
0,2,1,30,6,1,13,4,15,1,1,1,0,1,1,0,1
0,1,1,20,6,1,13,4,13,1,1,1,0,0,0,0,0
0,2,1,20,6,1,13,5,15,2,2,1,0,0,0,0,0
1,1,1,20,6,1,0,4,14,1,2,1,0,0,0,1,1
0,2,2,20,6,1,16,4,12,1,2,1,0,0,0,0,0
0,2,1,40,3,1,-99,7,17,4,2,4,0,0,0,0,0
0,1,1,30,6,1,16,3,15,1,2,1,0,0,0,1,1
0,2,1,20,6,1,16,2,15,1,1,1,0,0,0,0,0
0,2,1,20,6,1,0,3,20,1,1,1,0,1,0,0,1
0,2,1,20,6,1,19,3,7,2,2,4,0,1,1,0,1
0,3,4,60,6,2,0,3,13,1,1,1,0,0,0,0,0
1,2,1,60,6,2,0,3,6,1,1,1,1,0,0,0,0
1,2,2,60,6,2,0,3,18,5,2,1,0,0,0,0,0
0,2,2,30,6,1,19,3,8,1,1,1,0,0,0,0,0
1,1,2,60,6,2,0,7,16,8,4,1,0,0,1,0,0
0,2,2,30,1,1,-99,1,19,1,1,1,0,0,0,0,0
1,1,1,60,6,2,0,2,16,1,1,1,0,0,1,0,0
0,2,1,20,6,1,19,4,11,1,1,1,1,0,0,0,0
0,2,1,20,3,1,17,7,9,1,1,1,0,1,0,0,1
0,4,1,20,6,1,0,7,21,1,1,4,0,0,1,0,0
1,2,1,20,6,1,17,2,8,1,1,1,0,1,0,0,1
0,2,1,40,3,1,0,4,17,1,2,1,0,1,0,0,1
1,1,1,30,6,1,0,7,23,2,2,4,0,0,1,0,0
1,1,1,50,3,1,0,4,10,1,1,1,0,0,1,0,0
0,2,1,60,6,2,0,3,15,1,1,1,0,0,0,1,1
0,2,1,70,3,2,0,4,21,1,1,1,0,1,0,0,1
0,1,2,60,6,2,0,6,23,1,2,6,0,0,1,0,0
1,2,1,20,6,2,0,2,12,1,1,1,0,1,0,0,1
0,2,1,20,6,1,16,2,15,2,2,1,0,0,0,0,0
0,1,1,20,6,2,0,3,7,1,2,1,0,0,0,1,1
0,2,2,60,6,2,0,5,16,1,1,1,0,0,0,0,0
1,1,1,60,6,2,0,1,12,1,1,1,0,0,1,0,0
1,2,1,50,3,2,0,3,17,2,2,1,0,1,0,0,1
0,2,1,50,6,2,13,7,14,1,1,1,0,0,0,0,0
0,2,2,40,6,2,13,3,8,1,1,1,0,0,0,0,0
1,4,3,50,6,2,0,5,17,1,1,6,0,0,1,0,0
0,2,1,20,6,2,13,3,20,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,4,12,1,1,1,0,1,0,0,1
0,1,1,20,6,1,13,5,14,1,1,1,0,0,0,1,1
0,2,1,50,3,2,0,5,20,1,1,1,0,0,1,0,0
0,2,1,60,6,2,19,6,10,1,1,1,0,1,0,0,1
0,2,1,30,6,1,13,4,10,1,1,1,0,1,0,0,1
0,1,1,30,6,1,18,3,16,1,1,1,0,0,0,1,1
0,3,1,40,6,1,0,5,13,1,2,1,0,0,0,0,0
1,1,2,30,6,1,0,2,16,1,1,1,0,0,0,0,0
1,1,1,30,6,1,0,3,19,1,2,1,0,1,0,0,1
1,1,1,30,6,1,19,4,16,-99,1,1,0,0,0,1,1
1,1,1,30,6,1,13,7,7,2,2,4,0,0,0,1,1
0,2,1,30,6,1,13,4,18,1,1,4,0,0,1,0,0
0,2,1,30,6,1,0,7,22,1,1,4,0,1,0,0,1
0,2,1,30,3,2,-99,4,7,2,2,1,0,0,0,0,0
0,2,1,30,6,1,19,4,15,1,1,1,0,1,0,0,1
0,2,1,30,1,2,-99,1,8,1,1,1,0,1,0,0,1
1,1,1,30,6,1,0,5,11,1,1,1,0,0,0,1,1
1,2,2,30,6,1,16,5,0,1,1,-99,0,0,0,0,0
0,1,2,30,6,1,13,7,14,1,1,1,0,0,0,1,1
0,2,2,30,6,1,16,1,10,1,1,1,0,0,0,0,0
1,2,1,30,6,1,13,4,14,1,1,1,0,1,0,0,1
0,1,1,30,6,1,0,6,13,1,2,1,0,0,0,0,0
0,2,1,30,6,1,13,3,12,1,1,1,0,1,1,0,1
0,1,2,30,1,1,-99,5,10,1,1,1,1,0,0,0,0
1,1,1,60,6,2,0,1,19,1,1,6,0,1,0,0,1
0,2,1,20,6,1,0,3,14,1,1,1,0,1,1,0,1
0,1,1,30,6,1,0,3,11,1,1,1,0,0,0,1,1
0,2,1,30,3,1,19,6,13,1,1,1,-99,0,0,0,0
1,1,2,30,3,1,0,7,19,8,1,1,0,0,1,0,0
1,2,1,30,6,1,0,6,11,1,1,1,0,0,0,0,0
0,2,4,30,6,2,13,6,8,1,1,1,0,0,0,0,0
1,4,2,30,6,1,0,1,19,1,1,1,0,0,1,0,0
0,4,5,70,7,1,0,2,16,1,1,4,0,0,1,0,0
0,1,1,30,6,2,0,3,19,1,1,1,0,0,0,0,0
0,2,1,70,1,2,0,3,14,1,1,1,1,0,0,0,0
0,2,2,60,6,2,0,2,19,1,1,6,0,0,1,0,0
0,1,1,30,6,1,0,7,8,1,1,1,0,0,0,1,1
0,2,1,70,3,2,0,3,7,2,2,6,0,0,0,0,0
0,3,4,30,6,1,0,7,14,1,1,1,0,0,0,0,0
0,2,2,30,6,2,0,2,11,1,1,1,0,0,0,0,0
0,2,1,70,3,2,0,7,20,1,1,-99,0,1,0,0,1
0,2,1,60,6,2,0,4,5,1,1,1,0,0,0,0,0
1,1,2,30,6,1,0,2,7,1,1,4,0,1,0,1,1
0,2,1,30,6,1,16,7,13,1,1,1,0,0,0,0,0
1,2,1,30,6,1,13,4,17,2,2,1,0,1,0,0,1
0,2,1,30,6,2,-99,2,17,1,1,4,0,0,0,0,0
0,2,2,40,6,2,0,3,18,1,1,6,0,0,0,0,0
0,2,1,30,6,2,0,5,15,2,2,1,0,0,0,0,0
0,2,3,30,6,1,13,4,19,1,1,1,0,0,0,0,0
1,1,2,40,6,2,-99,7,10,1,2,1,-99,1,1,0,1
0,2,1,40,1,2,-99,6,8,1,1,1,0,0,0,0,0
1,1,1,30,-99,1,-99,7,14,1,1,1,0,0,0,0,0
0,2,2,30,6,1,16,3,16,1,1,1,0,0,0,0,0
0,1,1,30,6,2,0,2,9,-99,1,1,0,0,0,1,1
0,2,1,70,3,2,0,4,14,1,1,1,0,0,0,0,0
0,1,2,20,1,2,0,2,9,1,2,1,0,0,0,0,0
1,1,1,30,6,1,0,1,21,2,2,4,0,0,0,1,1
1,1,1,30,6,1,13,7,22,1,2,4,0,0,0,1,1
1,2,1,20,6,1,13,6,9,1,1,1,0,0,0,0,0
0,2,1,30,6,1,0,6,15,1,1,1,0,0,0,0,0
0,2,3,60,6,2,0,1,22,1,2,6,0,0,0,0,0
0,2,1,30,6,1,0,3,20,1,1,1,0,1,0,0,1
0,2,1,30,6,1,13,6,7,1,2,1,0,1,1,0,1
0,1,1,30,6,1,19,2,14,1,1,1,0,0,0,0,0
0,2,2,70,3,2,0,4,22,1,1,6,0,0,0,0,0
0,1,1,20,6,1,13,6,15,2,2,1,0,0,0,1,1
0,2,1,30,6,1,0,5,16,1,1,1,0,0,0,0,0
0,1,1,30,6,1,0,2,16,1,1,1,0,0,0,1,1
0,2,2,20,6,1,0,5,14,1,1,1,0,0,0,0,0
0,1,1,30,6,2,0,2,9,1,1,1,0,0,0,0,0
1,2,1,30,1,1,-99,3,21,2,2,4,0,0,0,0,0
0,2,1,30,6,1,13,3,8,1,1,1,0,1,0,0,1
0,2,2,30,6,1,16,6,22,2,2,4,0,0,0,0,0
0,2,1,30,3,1,16,3,19,1,1,4,0,0,0,0,0
1,2,1,30,6,1,13,7,17,1,1,1,0,0,0,0,0
0,1,2,30,2,1,0,2,16,1,1,1,0,1,0,1,1
0,1,1,30,3,1,0,5,13,1,1,1,0,0,0,1,1
0,1,1,40,3,1,0,2,17,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,2,20,1,1,1,0,0,0,1,1
1,1,1,30,6,1,13,4,15,2,2,4,0,0,0,1,1
1,2,1,20,2,1,19,6,13,1,1,1,1,0,0,0,0
1,3,1,30,6,1,13,6,22,1,1,4,0,0,0,0,0
0,3,1,20,6,1,16,3,9,1,1,1,0,0,0,0,0
1,1,1,50,3,1,0,2,5,2,2,4,0,0,0,0,0
0,1,1,30,6,1,0,2,9,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,2,15,1,1,1,-99,1,1,0,1
1,2,1,20,6,1,0,5,7,1,1,4,0,1,0,0,1
0,2,1,20,-99,1,17,1,18,1,1,-99,0,1,1,0,1
0,1,1,30,6,1,16,3,15,1,1,1,0,0,0,0,0
0,1,2,70,3,2,0,7,12,1,1,4,0,0,1,0,0
1,2,1,30,6,1,0,5,17,1,1,1,0,1,0,0,1
0,1,1,30,6,1,0,5,20,1,1,4,0,0,0,0,0
0,2,2,30,1,1,0,7,20,1,2,4,0,0,0,0,0
0,2,1,20,6,1,-99,7,13,1,1,1,0,0,1,0,0
0,4,1,20,6,1,0,1,10,1,1,1,0,0,0,0,0
0,1,1,20,6,1,0,3,12,1,1,1,1,1,0,0,1
0,2,1,30,3,1,0,5,8,1,1,1,0,1,1,0,1
0,2,1,20,3,1,19,4,20,2,2,4,0,1,0,0,1
0,2,1,60,6,2,17,5,13,1,1,1,1,0,0,0,0
1,1,1,60,6,2,0,3,21,2,2,6,0,0,0,0,0
1,2,2,60,6,2,0,7,11,1,2,1,0,0,0,0,0
0,2,1,30,6,1,13,3,16,1,2,1,0,0,0,0,0
1,1,1,30,6,1,16,1,0,1,2,4,0,0,0,1,1
1,1,1,30,6,1,13,4,19,1,1,4,0,0,0,1,1
1,1,1,20,6,1,19,4,15,2,2,1,0,0,0,1,1
0,2,1,60,6,2,0,5,11,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,4,8,2,2,1,0,1,0,0,1
1,1,2,30,6,1,0,6,11,1,1,1,1,0,0,0,0
1,2,1,60,6,2,0,6,12,1,1,1,0,1,0,0,1
1,1,1,30,6,1,0,4,16,1,1,1,0,0,1,1,1
0,2,1,30,6,1,0,5,16,1,1,1,0,0,0,0,0
0,1,1,30,6,1,13,6,18,1,1,4,0,0,0,1,1
0,1,1,30,6,1,13,7,13,1,1,1,0,0,0,1,1
0,2,1,30,6,1,0,4,11,1,1,1,0,0,0,0,0
0,1,2,70,3,2,0,2,21,1,1,4,0,0,0,0,0
1,2,1,40,6,2,13,4,15,2,2,1,0,1,1,0,1
0,2,1,20,6,1,17,5,18,1,1,4,0,0,0,0,0
0,2,1,20,6,1,0,5,11,1,1,1,0,0,0,0,0
0,2,1,20,6,1,0,5,17,1,1,1,0,1,1,0,1
1,2,1,20,6,1,0,3,18,1,1,5,0,0,0,0,0
0,3,1,60,3,1,0,5,11,1,1,1,0,0,1,0,0
0,2,1,20,6,1,13,7,10,1,1,1,0,1,1,0,1
0,4,1,70,3,1,0,7,11,1,1,1,0,0,0,0,0
0,2,2,30,6,2,13,4,8,1,1,1,0,0,0,0,0
0,2,2,50,3,1,0,3,20,-99,1,1,0,0,0,0,0
1,3,2,60,6,2,19,6,12,2,2,1,0,0,1,0,0
1,1,1,30,6,1,0,2,1,1,1,4,0,0,0,1,1
0,2,1,50,3,2,0,5,18,1,1,1,0,0,0,0,0
0,2,4,70,3,2,0,4,7,1,1,1,0,0,0,0,0
0,2,1,30,6,2,13,2,7,1,1,1,0,0,0,0,0
0,2,1,40,1,1,0,4,16,1,1,1,0,0,0,0,0
0,2,1,30,6,1,0,6,22,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,4,7,1,1,1,0,1,0,0,1
0,2,1,60,6,2,0,2,15,1,1,1,0,0,0,0,0
0,2,1,30,1,1,-99,3,16,1,1,1,0,0,0,0,0
0,1,1,50,6,2,0,2,9,1,1,1,0,0,1,0,0
0,1,1,30,6,1,19,6,6,5,2,4,0,0,0,0,0
1,2,3,30,6,1,17,4,8,1,2,1,0,0,0,0,0
0,2,1,30,6,1,0,3,18,1,1,1,0,1,0,0,1
0,2,1,30,6,1,13,3,15,1,1,1,0,1,0,0,1
0,1,1,30,6,1,18,5,11,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,2,7,1,1,1,0,0,0,0,0
1,1,3,60,6,2,0,1,10,1,2,1,0,0,1,0,0
0,2,1,30,6,1,16,2,18,1,1,1,0,0,0,0,0
1,1,1,30,6,1,13,6,4,5,2,-99,0,1,0,0,1
0,2,1,30,6,2,0,4,15,1,1,1,0,0,0,0,0
0,3,3,30,6,2,13,4,10,1,1,1,0,0,0,0,0
0,2,1,30,3,1,0,4,17,1,1,1,0,1,0,0,1
0,1,1,30,6,1,13,5,7,5,2,-99,0,0,0,1,1
0,2,1,20,6,1,16,5,19,1,1,1,0,1,0,0,1
0,2,1,40,1,2,0,3,19,1,1,1,0,0,0,0,0
0,1,1,30,3,1,19,6,11,1,1,1,0,0,0,1,1
0,3,3,40,1,2,0,6,11,2,2,1,0,0,0,0,0
0,3,1,30,6,1,0,5,18,1,1,1,0,0,0,0,0
1,2,1,30,6,1,0,5,20,1,1,4,0,1,0,0,1
1,2,1,20,6,1,0,1,19,2,2,-99,0,0,1,0,0
0,1,2,30,6,1,0,5,15,2,2,1,0,0,0,1,1
0,3,1,30,6,1,0,1,23,1,1,4,0,0,0,0,0
0,2,1,30,6,1,0,5,14,1,1,1,0,0,1,0,0
0,2,1,30,6,1,13,6,12,1,1,1,0,0,0,0,0
0,2,1,50,3,1,19,3,18,1,1,1,0,0,0,0,0
0,2,1,30,6,1,18,4,9,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,6,12,1,1,1,0,0,0,0,0
0,2,1,30,1,2,0,7,10,1,2,1,0,0,0,0,0
0,2,2,30,6,1,0,6,19,1,1,4,0,0,0,0,0
0,1,1,30,6,1,13,2,14,1,1,1,0,0,0,1,1
0,2,1,30,6,1,16,6,14,1,1,1,0,0,0,0,0
0,2,1,20,6,1,0,4,18,2,2,4,0,0,0,0,0
1,2,1,30,6,1,13,1,19,1,1,1,0,1,0,0,1
0,2,1,20,6,1,18,3,17,1,1,1,0,0,0,0,0
1,2,2,30,6,1,13,4,21,1,1,4,0,1,0,0,1
1,2,1,30,6,1,13,6,23,1,1,4,0,0,0,0,0
1,1,2,60,6,2,0,5,8,1,4,1,0,0,1,0,0
0,2,3,40,6,2,13,5,18,1,1,4,0,0,1,0,0
1,3,1,40,6,2,0,6,7,1,1,1,1,1,1,0,1
0,2,1,30,6,1,0,3,9,-99,-99,1,-99,1,1,0,1
0,1,1,30,6,2,0,6,13,1,1,1,0,0,0,1,1
1,2,3,60,6,2,0,7,9,1,1,1,0,0,0,0,0
0,2,1,30,6,2,-99,2,20,1,2,4,0,0,0,0,0
0,2,1,40,6,2,0,4,19,1,2,1,1,1,0,0,1
0,2,1,30,6,2,16,5,13,1,2,1,0,0,1,0,0
0,2,1,60,6,2,13,3,0,2,2,5,0,0,0,0,0
0,2,1,70,3,2,0,5,17,2,2,1,0,0,1,0,0
0,2,1,60,6,2,18,7,15,1,1,1,0,1,0,0,1
0,2,1,30,1,2,13,3,13,1,1,1,0,1,0,0,1
0,2,1,60,6,2,0,1,13,2,2,1,0,0,0,0,0
1,2,1,60,6,2,0,3,7,1,1,1,0,1,0,0,1
1,1,1,60,6,2,19,3,13,1,2,1,0,1,1,0,1
0,2,1,30,6,1,0,6,13,8,1,1,0,1,0,0,1
0,1,1,30,6,1,13,3,15,1,1,1,0,0,0,1,1
0,2,1,30,6,1,13,1,18,1,1,1,0,1,0,0,1
0,2,1,30,6,1,0,4,3,1,1,1,0,0,0,0,0
0,4,1,30,6,1,0,6,18,1,1,1,0,0,0,0,0
0,2,1,70,3,1,16,7,7,1,1,1,0,0,1,0,0
0,2,1,30,6,1,16,4,18,1,1,4,0,1,1,0,1
0,2,1,30,2,1,16,5,9,1,1,1,0,0,0,0,0
0,2,1,30,6,1,13,7,14,1,1,1,0,0,0,0,0
1,1,1,30,6,1,0,1,16,1,2,1,0,0,0,1,1
0,1,1,30,6,2,0,1,14,1,2,1,0,0,1,1,1
0,3,1,20,6,1,13,7,1,1,1,4,0,0,1,0,0
1,4,2,30,6,2,0,7,20,1,2,4,1,0,0,0,0
0,2,1,30,6,1,16,6,16,1,1,1,0,1,0,0,1
1,3,5,40,6,1,13,1,17,1,1,1,0,0,1,0,0
0,2,1,30,6,1,13,5,15,1,1,1,0,1,0,0,1
